freq earlylow earlyhighmidlow midhighlatelow latehigh design BNSoptimised
5.951022e+02 4.029380e-23 2.886057e-23 2.495263e-23 1.183317e-23 5.894747e-24 4.855311e-24 1.029111e-23
5.964745e+02 4.036221e-23 2.892420e-23 2.500779e-23 1.183968e-23 5.897582e-24 4.857264e-24 1.033942e-23
5.978500e+02 4.043081e-23 2.898797e-23 2.506308e-23 1.184621e-23 5.900434e-24 4.859230e-24 1.038780e-23
5.992286e+02 4.049962e-23 2.905190e-23 2.511850e-23 1.185277e-23 5.903300e-24 4.861209e-24 1.043649e-23
6.006104e+02 4.056863e-23 2.911599e-23 2.517405e-23 1.185936e-23 5.906183e-24 4.863200e-24 1.048531e-23
6.019954e+02 4.063783e-23 2.918022e-23 2.522974e-23 1.186598e-23 5.909080e-24 4.865205e-24 1.053432e-23
6.033836e+02 4.070724e-23 2.924461e-23 2.528556e-23 1.187263e-23 5.911994e-24 4.867222e-24 1.058359e-23
6.047750e+02 4.077684e-23 2.930916e-23 2.534152e-23 1.187931e-23 5.914924e-24 4.869253e-24 1.063300e-23
6.061697e+02 4.084665e-23 2.937385e-23 2.539761e-23 1.188601e-23 5.917869e-24 4.871296e-24 1.068259e-23
6.075675e+02 4.091666e-23 2.943871e-23 2.545383e-23 1.189275e-23 5.920830e-24 4.873352e-24 1.073242e-23
6.089686e+02 4.098687e-23 2.950372e-23 2.551019e-23 1.189951e-23 5.923806e-24 4.875422e-24 1.078238e-23
6.103728e+02 4.105728e-23 2.956888e-23 2.556668e-23 1.190630e-23 5.926799e-24 4.877505e-24 1.083259e-23
6.117804e+02 4.112790e-23 2.963420e-23 2.562330e-23 1.191313e-23 5.929808e-24 4.879601e-24 1.088291e-23
6.131911e+02 4.119871e-23 2.969968e-23 2.568007e-23 1.191998e-23 5.932833e-24 4.881710e-24 1.093350e-23
6.146052e+02 4.126974e-23 2.976531e-23 2.573696e-23 1.192686e-23 5.935874e-24 4.883833e-24 1.098431e-23
6.160224e+02 4.134096e-23 2.983110e-23 2.579400e-23 1.193377e-23 5.938930e-24 4.885969e-24 1.103522e-23
6.174430e+02 4.141239e-23 2.989705e-23 2.585117e-23 1.194071e-23 5.942004e-24 4.888118e-24 1.108640e-23
6.188668e+02 4.148403e-23 2.996315e-23 2.590847e-23 1.194768e-23 5.945093e-24 4.890280e-24 1.113769e-23
6.202939e+02 4.155587e-23 3.002941e-23 2.596591e-23 1.195468e-23 5.948198e-24 4.892456e-24 1.118930e-23
6.217243e+02 4.162791e-23 3.009583e-23 2.602349e-23 1.196171e-23 5.951320e-24 4.894646e-24 1.124101e-23
6.231580e+02 4.170017e-23 3.016241e-23 2.608121e-23 1.196877e-23 5.954459e-24 4.896849e-24 1.129290e-23
6.245950e+02 4.177263e-23 3.022915e-23 2.613906e-23 1.197586e-23 5.957613e-24 4.899065e-24 1.134500e-23
6.260354e+02 4.184529e-23 3.029605e-23 2.619706e-23 1.198298e-23 5.960784e-24 4.901295e-24 1.139731e-23
6.274790e+02 4.191817e-23 3.036310e-23 2.625519e-23 1.199013e-23 5.963972e-24 4.903539e-24 1.144990e-23
6.289260e+02 4.199125e-23 3.043032e-23 2.631346e-23 1.199732e-23 5.967176e-24 4.905796e-24 1.150260e-23
6.303763e+02 4.206454e-23 3.049770e-23 2.637187e-23 1.200453e-23 5.970397e-24 4.908067e-24 1.155551e-23
6.318299e+02 4.213804e-23 3.056524e-23 2.643041e-23 1.201177e-23 5.973634e-24 4.910352e-24 1.160860e-23
6.332869e+02 4.221175e-23 3.063293e-23 2.648910e-23 1.201904e-23 5.976888e-24 4.912650e-24 1.166190e-23
6.347473e+02 4.228567e-23 3.070079e-23 2.654793e-23 1.202635e-23 5.980159e-24 4.914963e-24 1.171541e-23
6.362110e+02 4.235980e-23 3.076882e-23 2.660689e-23 1.203368e-23 5.983447e-24 4.917289e-24 1.176900e-23
6.376781e+02 4.243414e-23 3.083700e-23 2.666600e-23 1.204105e-23 5.986752e-24 4.919629e-24 1.182291e-23
6.391486e+02 4.250869e-23 3.090535e-23 2.672525e-23 1.204845e-23 5.990073e-24 4.921983e-24 1.187699e-23
6.406225e+02 4.258345e-23 3.097386e-23 2.678464e-23 1.205588e-23 5.993411e-24 4.924351e-24 1.193128e-23
6.420998e+02 4.265843e-23 3.104253e-23 2.684417e-23 1.206334e-23 5.996767e-24 4.926733e-24 1.198579e-23
6.435805e+02 4.273362e-23 3.111137e-23 2.690384e-23 1.207083e-23 6.000139e-24 4.929129e-24 1.204052e-23
6.450646e+02 4.280902e-23 3.118037e-23 2.696366e-23 1.207835e-23 6.003529e-24 4.931539e-24 1.209538e-23
6.465521e+02 4.288463e-23 3.124953e-23 2.702361e-23 1.208591e-23 6.006936e-24 4.933964e-24 1.215040e-23
6.480431e+02 4.296046e-23 3.131886e-23 2.708371e-23 1.209349e-23 6.010360e-24 4.936402e-24 1.220570e-23
6.495375e+02 4.303650e-23 3.138836e-23 2.714396e-23 1.210111e-23 6.013801e-24 4.938855e-24 1.226122e-23
6.510353e+02 4.311276e-23 3.145802e-23 2.720434e-23 1.210876e-23 6.017259e-24 4.941322e-24 1.231691e-23
6.525366e+02 4.318923e-23 3.152784e-23 2.726487e-23 1.211644e-23 6.020735e-24 4.943803e-24 1.237278e-23
6.540413e+02 4.326592e-23 3.159784e-23 2.732554e-23 1.212416e-23 6.024229e-24 4.946299e-24 1.242881e-23
6.555496e+02 4.334283e-23 3.166799e-23 2.738636e-23 1.213191e-23 6.027740e-24 4.948809e-24 1.248508e-23
6.570613e+02 4.341995e-23 3.173832e-23 2.744732e-23 1.213969e-23 6.031268e-24 4.951333e-24 1.254161e-23
6.585765e+02 4.349729e-23 3.180881e-23 2.750843e-23 1.214750e-23 6.034814e-24 4.953872e-24 1.259832e-23
6.600951e+02 4.357485e-23 3.187947e-23 2.756968e-23 1.215535e-23 6.038377e-24 4.956425e-24 1.265521e-23
6.616173e+02 4.365262e-23 3.195030e-23 2.763108e-23 1.216322e-23 6.041959e-24 4.958993e-24 1.271231e-23
6.631430e+02 4.373062e-23 3.202130e-23 2.769262e-23 1.217114e-23 6.045558e-24 4.961576e-24 1.276960e-23
6.646722e+02 4.380883e-23 3.209246e-23 2.775431e-23 1.217908e-23 6.049174e-24 4.964173e-24 1.282711e-23
6.662050e+02 4.388726e-23 3.216380e-23 2.781615e-23 1.218706e-23 6.052809e-24 4.966785e-24 1.288480e-23
6.677413e+02 4.396592e-23 3.223530e-23 2.787813e-23 1.219507e-23 6.056461e-24 4.969411e-24 1.294271e-23
6.692811e+02 4.404479e-23 3.230698e-23 2.794026e-23 1.220311e-23 6.060132e-24 4.972053e-24 1.300080e-23
6.708244e+02 4.412389e-23 3.237882e-23 2.800254e-23 1.221119e-23 6.063820e-24 4.974709e-24 1.305912e-23
6.723714e+02 4.420320e-23 3.245084e-23 2.806496e-23 1.221930e-23 6.067527e-24 4.977380e-24 1.311761e-23
6.739218e+02 4.428274e-23 3.252302e-23 2.812753e-23 1.222744e-23 6.071251e-24 4.980065e-24 1.317629e-23
6.754759e+02 4.436250e-23 3.259538e-23 2.819025e-23 1.223562e-23 6.074994e-24 4.982766e-24 1.323520e-23
6.770336e+02 4.444249e-23 3.266791e-23 2.825313e-23 1.224383e-23 6.078755e-24 4.985482e-24 1.329438e-23
6.785948e+02 4.452269e-23 3.274061e-23 2.831614e-23 1.225208e-23 6.082534e-24 4.988213e-24 1.335369e-23
6.801597e+02 4.460312e-23 3.281348e-23 2.837931e-23 1.226036e-23 6.086332e-24 4.990959e-24 1.341329e-23
6.817281e+02 4.468378e-23 3.288653e-23 2.844263e-23 1.226867e-23 6.090148e-24 4.993720e-24 1.347300e-23
6.833002e+02 4.476466e-23 3.295975e-23 2.850610e-23 1.227702e-23 6.093982e-24 4.996496e-24 1.353301e-23
6.848759e+02 4.484576e-23 3.303315e-23 2.856972e-23 1.228540e-23 6.097835e-24 4.999287e-24 1.359310e-23
6.864552e+02 4.492710e-23 3.310671e-23 2.863349e-23 1.229382e-23 6.101706e-24 5.002093e-24 1.365351e-23
6.880382e+02 4.500865e-23 3.318046e-23 2.869741e-23 1.230227e-23 6.105596e-24 5.004915e-24 1.371411e-23
6.896248e+02 4.509044e-23 3.325437e-23 2.876148e-23 1.231076e-23 6.109505e-24 5.007752e-24 1.377489e-23
6.912151e+02 4.517245e-23 3.332847e-23 2.882571e-23 1.231928e-23 6.113432e-24 5.010605e-24 1.383580e-23
6.928090e+02 4.525469e-23 3.340274e-23 2.889008e-23 1.232783e-23 6.117378e-24 5.013473e-24 1.389700e-23
6.944067e+02 4.533716e-23 3.347718e-23 2.895461e-23 1.233642e-23 6.121343e-24 5.016356e-24 1.395849e-23
6.960080e+02 4.541986e-23 3.355180e-23 2.901929e-23 1.234505e-23 6.125327e-24 5.019255e-24 1.402010e-23
6.976130e+02 4.550278e-23 3.362660e-23 2.908413e-23 1.235371e-23 6.129330e-24 5.022169e-24 1.408190e-23
6.992217e+02 4.558594e-23 3.370157e-23 2.914912e-23 1.236241e-23 6.133351e-24 5.025099e-24 1.414389e-23
7.008341e+02 4.566932e-23 3.377673e-23 2.921426e-23 1.237114e-23 6.137392e-24 5.028044e-24 1.420620e-23
7.024502e+02 4.575294e-23 3.385206e-23 2.927955e-23 1.237991e-23 6.141452e-24 5.031006e-24 1.426871e-23
7.040701e+02 4.583679e-23 3.392757e-23 2.934501e-23 1.238871e-23 6.145531e-24 5.033982e-24 1.433130e-23
7.056936e+02 4.592087e-23 3.400325e-23 2.941061e-23 1.239755e-23 6.149629e-24 5.036975e-24 1.439419e-23
7.073210e+02 4.600518e-23 3.407912e-23 2.947637e-23 1.240643e-23 6.153746e-24 5.039984e-24 1.445730e-23
7.089521e+02 4.608972e-23 3.415517e-23 2.954229e-23 1.241534e-23 6.157883e-24 5.043008e-24 1.452060e-23
7.105869e+02 4.617450e-23 3.423139e-23 2.960836e-23 1.242429e-23 6.162039e-24 5.046048e-24 1.458410e-23
7.122255e+02 4.625951e-23 3.430780e-23 2.967459e-23 1.243327e-23 6.166215e-24 5.049104e-24 1.464778e-23
7.138679e+02 4.634476e-23 3.438439e-23 2.974097e-23 1.244230e-23 6.170410e-24 5.052176e-24 1.471180e-23
7.155141e+02 4.643024e-23 3.446116e-23 2.980752e-23 1.245135e-23 6.174624e-24 5.055265e-24 1.477590e-23
7.171641e+02 4.651596e-23 3.453811e-23 2.987421e-23 1.246045e-23 6.178858e-24 5.058369e-24 1.484030e-23
7.188179e+02 4.660191e-23 3.461524e-23 2.994107e-23 1.246958e-23 6.183112e-24 5.061489e-24 1.490490e-23
7.204755e+02 4.668810e-23 3.469256e-23 3.000809e-23 1.247875e-23 6.187385e-24 5.064626e-24 1.496972e-23
7.221369e+02 4.677452e-23 3.477006e-23 3.007526e-23 1.248795e-23 6.191679e-24 5.067778e-24 1.503470e-23
7.238022e+02 4.686119e-23 3.484774e-23 3.014259e-23 1.249719e-23 6.195992e-24 5.070947e-24 1.509991e-23
7.254713e+02 4.694809e-23 3.492561e-23 3.021008e-23 1.250647e-23 6.200325e-24 5.074133e-24 1.516531e-23
7.271442e+02 4.703522e-23 3.500365e-23 3.027773e-23 1.251579e-23 6.204678e-24 5.077334e-24 1.523101e-23
7.288210e+02 4.712260e-23 3.508189e-23 3.034554e-23 1.252514e-23 6.209051e-24 5.080552e-24 1.529690e-23
7.305017e+02 4.721022e-23 3.516031e-23 3.041351e-23 1.253454e-23 6.213443e-24 5.083787e-24 1.536289e-23
7.321862e+02 4.729807e-23 3.523891e-23 3.048165e-23 1.254397e-23 6.217857e-24 5.087038e-24 1.542921e-23
7.338746e+02 4.738617e-23 3.531770e-23 3.054994e-23 1.255343e-23 6.222290e-24 5.090305e-24 1.549579e-23
7.355670e+02 4.747451e-23 3.539668e-23 3.061839e-23 1.256294e-23 6.226743e-24 5.093589e-24 1.556250e-23
7.372632e+02 4.756308e-23 3.547584e-23 3.068700e-23 1.257248e-23 6.231217e-24 5.096890e-24 1.562941e-23
7.389633e+02 4.765191e-23 3.555519e-23 3.075578e-23 1.258206e-23 6.235711e-24 5.100207e-24 1.569661e-23
7.406674e+02 4.774097e-23 3.563473e-23 3.082472e-23 1.259168e-23 6.240226e-24 5.103542e-24 1.576401e-23
7.423754e+02 4.783028e-23 3.571446e-23 3.089382e-23 1.260134e-23 6.244761e-24 5.106892e-24 1.583161e-23
7.440873e+02 4.791982e-23 3.579437e-23 3.096309e-23 1.261104e-23 6.249316e-24 5.110260e-24 1.589941e-23
7.458031e+02 4.800962e-23 3.587447e-23 3.103251e-23 1.262077e-23 6.253892e-24 5.113645e-24 1.596741e-23
7.475230e+02 4.809966e-23 3.595476e-23 3.110210e-23 1.263055e-23 6.258489e-24 5.117046e-24 1.603570e-23
7.492468e+02 4.818994e-23 3.603524e-23 3.117186e-23 1.264036e-23 6.263106e-24 5.120464e-24 1.610419e-23
7.509745e+02 4.828047e-23 3.611591e-23 3.124178e-23 1.265021e-23 6.267745e-24 5.123900e-24 1.617288e-23
7.527063e+02 4.837124e-23 3.619677e-23 3.131187e-23 1.266010e-23 6.272404e-24 5.127352e-24 1.624181e-23
7.544420e+02 4.846226e-23 3.627783e-23 3.138212e-23 1.267003e-23 6.277084e-24 5.130822e-24 1.631090e-23
7.561818e+02 4.855353e-23 3.635907e-23 3.145253e-23 1.268001e-23 6.281784e-24 5.134308e-24 1.638029e-23
7.579255e+02 4.864505e-23 3.644050e-23 3.152311e-23 1.269002e-23 6.286506e-24 5.137812e-24 1.644978e-23
7.596733e+02 4.873681e-23 3.652213e-23 3.159386e-23 1.270006e-23 6.291249e-24 5.141333e-24 1.651961e-23
7.614251e+02 4.882882e-23 3.660395e-23 3.166478e-23 1.271015e-23 6.296013e-24 5.144872e-24 1.658971e-23
7.631810e+02 4.892109e-23 3.668596e-23 3.173586e-23 1.272028e-23 6.300798e-24 5.148427e-24 1.665990e-23
7.649409e+02 4.901360e-23 3.676817e-23 3.180711e-23 1.273045e-23 6.305605e-24 5.152001e-24 1.673040e-23
7.667048e+02 4.910636e-23 3.685057e-23 3.187853e-23 1.274066e-23 6.310432e-24 5.155591e-24 1.680099e-23
7.684729e+02 4.919937e-23 3.693316e-23 3.195011e-23 1.275091e-23 6.315281e-24 5.159199e-24 1.687190e-23
7.702450e+02 4.929264e-23 3.701595e-23 3.202187e-23 1.276120e-23 6.320152e-24 5.162825e-24 1.694310e-23
7.720212e+02 4.938615e-23 3.709894e-23 3.209379e-23 1.277153e-23 6.325044e-24 5.166468e-24 1.701441e-23
7.738015e+02 4.947992e-23 3.718212e-23 3.216588e-23 1.278190e-23 6.329957e-24 5.170129e-24 1.708602e-23
7.755859e+02 4.957394e-23 3.726549e-23 3.223815e-23 1.279231e-23 6.334893e-24 5.173807e-24 1.715779e-23
7.773744e+02 4.966822e-23 3.734907e-23 3.231058e-23 1.280276e-23 6.339849e-24 5.177503e-24 1.722981e-23
7.791670e+02 4.976275e-23 3.743284e-23 3.238318e-23 1.281326e-23 6.344828e-24 5.181217e-24 1.730210e-23
7.809638e+02 4.985753e-23 3.751680e-23 3.245595e-23 1.282379e-23 6.349828e-24 5.184949e-24 1.737449e-23
7.827647e+02 4.995257e-23 3.760097e-23 3.252890e-23 1.283437e-23 6.354850e-24 5.188699e-24 1.744719e-23
7.845697e+02 5.004787e-23 3.768533e-23 3.260202e-23 1.284498e-23 6.359894e-24 5.192466e-24 1.752019e-23
7.863790e+02 5.014342e-23 3.776989e-23 3.267531e-23 1.285564e-23 6.364961e-24 5.196252e-24 1.759330e-23
7.881923e+02 5.023923e-23 3.785465e-23 3.274877e-23 1.286635e-23 6.370049e-24 5.200056e-24 1.766671e-23
7.900099e+02 5.033529e-23 3.793961e-23 3.282240e-23 1.287709e-23 6.375159e-24 5.203877e-24 1.774030e-23
7.918317e+02 5.043161e-23 3.802477e-23 3.289621e-23 1.288787e-23 6.380291e-24 5.207717e-24 1.781409e-23
7.936577e+02 5.052820e-23 3.811013e-23 3.297019e-23 1.289870e-23 6.385446e-24 5.211575e-24 1.788819e-23
7.954878e+02 5.062504e-23 3.819569e-23 3.304434e-23 1.290957e-23 6.390623e-24 5.215452e-24 1.796249e-23
7.973222e+02 5.072214e-23 3.828146e-23 3.311867e-23 1.292048e-23 6.395822e-24 5.219346e-24 1.803701e-23
7.991609e+02 5.081950e-23 3.836742e-23 3.319318e-23 1.293143e-23 6.401044e-24 5.223259e-24 1.811169e-23
8.010037e+02 5.091712e-23 3.845359e-23 3.326786e-23 1.294242e-23 6.406288e-24 5.227191e-24 1.818669e-23
8.028509e+02 5.101500e-23 3.853996e-23 3.334271e-23 1.295346e-23 6.411555e-24 5.231140e-24 1.826189e-23
8.047022e+02 5.111315e-23 3.862653e-23 3.341774e-23 1.296454e-23 6.416844e-24 5.235109e-24 1.833731e-23
8.065579e+02 5.121155e-23 3.871331e-23 3.349295e-23 1.297567e-23 6.422157e-24 5.239096e-24 1.841290e-23
8.084178e+02 5.131022e-23 3.880029e-23 3.356833e-23 1.298683e-23 6.427492e-24 5.243101e-24 1.848879e-23
8.102820e+02 5.140916e-23 3.888748e-23 3.364389e-23 1.299804e-23 6.432849e-24 5.247126e-24 1.856490e-23
8.121506e+02 5.150835e-23 3.897487e-23 3.371963e-23 1.300930e-23 6.438230e-24 5.251169e-24 1.864128e-23
8.140234e+02 5.160782e-23 3.906246e-23 3.379555e-23 1.302059e-23 6.443634e-24 5.255231e-24 1.871782e-23
8.159005e+02 5.170754e-23 3.915026e-23 3.387164e-23 1.303193e-23 6.449061e-24 5.259312e-24 1.879468e-23
8.177820e+02 5.180754e-23 3.923827e-23 3.394792e-23 1.304332e-23 6.454511e-24 5.263411e-24 1.887170e-23
8.196678e+02 5.190779e-23 3.932649e-23 3.402437e-23 1.305475e-23 6.459984e-24 5.267531e-24 1.894899e-23
8.215580e+02 5.200832e-23 3.941491e-23 3.410100e-23 1.306622e-23 6.465481e-24 5.271669e-24 1.902650e-23
8.234525e+02 5.210911e-23 3.950354e-23 3.417782e-23 1.307773e-23 6.471001e-24 5.275826e-24 1.910422e-23
8.253514e+02 5.221018e-23 3.959238e-23 3.425481e-23 1.308929e-23 6.476545e-24 5.280003e-24 1.918212e-23
8.272546e+02 5.231151e-23 3.968143e-23 3.433198e-23 1.310090e-23 6.482113e-24 5.284200e-24 1.926029e-23
8.291623e+02 5.241311e-23 3.977069e-23 3.440934e-23 1.311255e-23 6.487704e-24 5.288416e-24 1.933881e-23
8.310743e+02 5.251497e-23 3.986016e-23 3.448688e-23 1.312424e-23 6.493320e-24 5.292653e-24 1.941741e-23
8.329908e+02 5.261712e-23 3.994983e-23 3.456460e-23 1.313599e-23 6.498961e-24 5.296910e-24 1.949629e-23
8.349117e+02 5.271953e-23 4.003972e-23 3.464250e-23 1.314777e-23 6.504626e-24 5.301187e-24 1.957549e-23
8.368370e+02 5.282221e-23 4.012982e-23 3.472058e-23 1.315960e-23 6.510316e-24 5.305486e-24 1.965480e-23
8.387668e+02 5.292516e-23 4.022014e-23 3.479885e-23 1.317148e-23 6.516033e-24 5.309808e-24 1.973439e-23
8.407010e+02 5.302839e-23 4.031066e-23 3.487730e-23 1.318340e-23 6.521777e-24 5.314153e-24 1.981430e-23
8.426396e+02 5.313189e-23 4.040140e-23 3.495594e-23 1.319538e-23 6.527550e-24 5.318524e-24 1.989428e-23
8.445828e+02 5.323567e-23 4.049235e-23 3.503476e-23 1.320740e-23 6.533356e-24 5.322925e-24 1.997459e-23
8.465304e+02 5.333972e-23 4.058352e-23 3.511378e-23 1.321948e-23 6.539199e-24 5.327363e-24 2.005522e-23
8.484825e+02 5.344405e-23 4.067491e-23 3.519298e-23 1.323161e-23 6.545093e-24 5.331852e-24 2.013602e-23
8.504391e+02 5.354867e-23 4.076652e-23 3.527237e-23 1.324381e-23 6.551062e-24 5.336424e-24 2.021700e-23
8.524002e+02 5.365357e-23 4.085836e-23 3.535198e-23 1.325613e-23 6.557181e-24 5.341171e-24 2.029841e-23
8.543659e+02 5.375880e-23 4.095048e-23 3.543185e-23 1.326868e-23 6.563718e-24 5.346420e-24 2.038009e-23
8.563360e+02 5.386457e-23 4.104316e-23 3.551229e-23 1.328233e-23 6.572393e-24 5.354283e-24 2.046270e-23
8.583107e+02 5.398289e-23 4.115217e-23 3.561154e-23 1.334579e-23 6.681069e-24 5.484409e-24 2.057768e-23
8.602900e+02 5.407700e-23 4.122926e-23 3.567385e-23 1.331006e-23 6.590431e-24 5.370825e-24 2.062880e-23
8.622739e+02 5.418226e-23 4.132083e-23 3.575283e-23 1.331841e-23 6.588181e-24 5.365249e-24 2.070859e-23
8.642623e+02 5.428867e-23 4.141376e-23 3.583330e-23 1.333032e-23 6.593083e-24 5.368440e-24 2.079091e-23
8.662553e+02 5.439545e-23 4.150703e-23 3.591412e-23 1.334267e-23 6.598777e-24 5.372594e-24 2.087371e-23
8.682528e+02 5.450254e-23 4.160054e-23 3.599515e-23 1.335516e-23 6.604694e-24 5.377012e-24 2.095679e-23
8.702550e+02 5.460991e-23 4.169429e-23 3.607639e-23 1.336773e-23 6.610709e-24 5.381539e-24 2.104020e-23
8.722619e+02 5.471758e-23 4.178827e-23 3.615783e-23 1.338037e-23 6.616782e-24 5.386128e-24 2.112379e-23
8.742733e+02 5.482553e-23 4.188247e-23 3.623946e-23 1.339306e-23 6.622897e-24 5.390758e-24 2.120771e-23
8.762894e+02 5.493376e-23 4.197689e-23 3.632129e-23 1.340580e-23 6.629046e-24 5.395420e-24 2.129182e-23
8.783101e+02 5.504228e-23 4.207153e-23 3.640330e-23 1.341860e-23 6.635227e-24 5.400109e-24 2.137610e-23
8.803355e+02 5.515108e-23 4.216639e-23 3.648551e-23 1.343145e-23 6.641436e-24 5.404824e-24 2.146068e-23
8.823656e+02 5.526017e-23 4.226148e-23 3.656792e-23 1.344434e-23 6.647674e-24 5.409563e-24 2.154548e-23
8.844003e+02 5.536954e-23 4.235679e-23 3.665051e-23 1.345729e-23 6.653938e-24 5.414325e-24 2.163061e-23
8.864397e+02 5.547920e-23 4.245233e-23 3.673330e-23 1.347028e-23 6.660229e-24 5.419108e-24 2.171589e-23
8.884839e+02 5.558915e-23 4.254809e-23 3.681629e-23 1.348332e-23 6.666546e-24 5.423913e-24 2.180149e-23
8.905327e+02 5.569938e-23 4.264407e-23 3.689946e-23 1.349641e-23 6.672889e-24 5.428741e-24 2.188729e-23
8.925863e+02 5.580991e-23 4.274028e-23 3.698284e-23 1.350955e-23 6.679259e-24 5.433589e-24 2.197341e-23
8.946446e+02 5.592072e-23 4.283671e-23 3.706641e-23 1.352274e-23 6.685654e-24 5.438459e-24 2.205958e-23
8.967077e+02 5.603182e-23 4.293337e-23 3.715017e-23 1.353598e-23 6.692075e-24 5.443350e-24 2.214619e-23
8.987755e+02 5.614321e-23 4.303026e-23 3.723413e-23 1.354927e-23 6.698523e-24 5.448263e-24 2.223302e-23
9.008481e+02 5.625490e-23 4.312737e-23 3.731829e-23 1.356261e-23 6.704996e-24 5.453196e-24 2.232000e-23
9.029254e+02 5.636687e-23 4.322472e-23 3.740264e-23 1.357599e-23 6.711495e-24 5.458152e-24 2.240732e-23
9.050076e+02 5.647914e-23 4.332228e-23 3.748719e-23 1.358943e-23 6.718021e-24 5.463128e-24 2.249478e-23
9.070945e+02 5.659170e-23 4.342008e-23 3.757194e-23 1.360291e-23 6.724572e-24 5.468125e-24 2.258248e-23
9.091863e+02 5.670455e-23 4.351811e-23 3.765689e-23 1.361645e-23 6.731150e-24 5.473144e-24 2.267051e-23
9.112829e+02 5.681770e-23 4.361637e-23 3.774204e-23 1.363004e-23 6.737754e-24 5.478185e-24 2.275880e-23
9.133843e+02 5.693114e-23 4.371485e-23 3.782738e-23 1.364367e-23 6.744384e-24 5.483247e-24 2.284731e-23
9.154906e+02 5.704487e-23 4.381357e-23 3.791293e-23 1.365736e-23 6.751041e-24 5.488330e-24 2.293598e-23
9.176017e+02 5.715890e-23 4.391252e-23 3.799867e-23 1.367110e-23 6.757724e-24 5.493435e-24 2.302499e-23
9.197177e+02 5.727323e-23 4.401170e-23 3.808462e-23 1.368489e-23 6.764433e-24 5.498562e-24 2.311429e-23
9.218386e+02 5.738786e-23 4.411111e-23 3.817076e-23 1.369872e-23 6.771169e-24 5.503710e-24 2.320378e-23
9.239644e+02 5.750278e-23 4.421075e-23 3.825711e-23 1.371261e-23 6.777931e-24 5.508879e-24 2.329352e-23
9.260950e+02 5.761800e-23 4.431063e-23 3.834366e-23 1.372655e-23 6.784720e-24 5.514071e-24 2.338350e-23
9.282306e+02 5.773352e-23 4.441075e-23 3.843042e-23 1.374054e-23 6.791536e-24 5.519284e-24 2.347368e-23
9.303711e+02 5.784934e-23 4.451109e-23 3.851737e-23 1.375459e-23 6.798379e-24 5.524519e-24 2.356421e-23
9.325166e+02 5.796546e-23 4.461167e-23 3.860453e-23 1.376868e-23 6.805248e-24 5.529776e-24 2.365488e-23
9.346670e+02 5.808188e-23 4.471249e-23 3.869189e-23 1.378283e-23 6.812144e-24 5.535055e-24 2.374590e-23
9.368223e+02 5.819860e-23 4.481354e-23 3.877946e-23 1.379703e-23 6.819068e-24 5.540356e-24 2.383711e-23
9.389826e+02 5.831562e-23 4.491483e-23 3.886723e-23 1.381128e-23 6.826018e-24 5.545679e-24 2.392858e-23
9.411479e+02 5.843295e-23 4.501636e-23 3.895521e-23 1.382558e-23 6.832996e-24 5.551023e-24 2.402030e-23
9.433182e+02 5.855058e-23 4.511812e-23 3.904339e-23 1.383993e-23 6.840000e-24 5.556391e-24 2.411231e-23
9.454935e+02 5.866852e-23 4.522012e-23 3.913178e-23 1.385434e-23 6.847032e-24 5.561780e-24 2.420458e-23
9.476738e+02 5.878676e-23 4.532236e-23 3.922037e-23 1.386880e-23 6.854092e-24 5.567191e-24 2.429699e-23
9.498592e+02 5.890530e-23 4.542484e-23 3.930918e-23 1.388331e-23 6.861178e-24 5.572625e-24 2.438981e-23
9.520495e+02 5.902415e-23 4.552756e-23 3.939819e-23 1.389787e-23 6.868292e-24 5.578081e-24 2.448278e-23
9.542450e+02 5.914331e-23 4.563052e-23 3.948740e-23 1.391249e-23 6.875434e-24 5.583560e-24 2.457600e-23
9.564455e+02 5.926277e-23 4.573372e-23 3.957683e-23 1.392716e-23 6.882603e-24 5.589061e-24 2.466952e-23
9.586511e+02 5.938255e-23 4.583716e-23 3.966646e-23 1.394188e-23 6.889800e-24 5.594585e-24 2.476320e-23
9.608617e+02 5.950263e-23 4.594084e-23 3.975631e-23 1.395666e-23 6.897025e-24 5.600131e-24 2.485719e-23
9.630775e+02 5.962302e-23 4.604476e-23 3.984636e-23 1.397149e-23 6.904277e-24 5.605700e-24 2.495152e-23
9.652983e+02 5.974372e-23 4.614893e-23 3.993663e-23 1.398637e-23 6.911557e-24 5.611292e-24 2.504601e-23
9.675243e+02 5.986473e-23 4.625334e-23 4.002710e-23 1.400131e-23 6.918866e-24 5.616906e-24 2.514081e-23
9.697554e+02 5.998606e-23 4.635800e-23 4.011779e-23 1.401630e-23 6.926202e-24 5.622543e-24 2.523582e-23
9.719917e+02 6.010769e-23 4.646290e-23 4.020869e-23 1.403134e-23 6.933567e-24 5.628203e-24 2.533099e-23
9.742331e+02 6.022964e-23 4.656805e-23 4.029980e-23 1.404644e-23 6.940959e-24 5.633886e-24 2.542661e-23
